tank_1,tank_2,tank_3,tank_4,kan_u1,kan_u2
12.507276591364207,13.163641316686121,4.825214376561197,4.793111915064416,0.0,0.0
12.50682540108156,13.163302753841387,4.824475498929352,4.792593100966631,0.0,0.0
12.506364933053336,13.162961484642516,4.823738896967653,4.792078374251668,0.0,0.0
12.505913676991732,13.162624787020928,4.823003785214788,4.791560482051011,0.0,0.0
12.505460735873676,13.162283164749178,4.822260591375035,4.791034527257646,0.0,0.0
12.505010925675995,13.16194028875181,4.821524640722253,4.790518493240654,0.0,0.0
12.504563464741091,13.16160106655606,4.820784307334912,4.789993536757366,0.0,0.0
12.504109518280304,13.161257073449336,4.820049151563806,4.789475436191629,0.0,0.0
12.503657766166711,13.16091444586615,4.819310124646006,4.788955256254854,0.0,0.0
12.50320112224718,13.16057043582856,4.8185723390236355,4.788439282008693,0.0,0.0
12.502747408873251,13.16022261986588,4.817836907244256,4.787918338206837,0.0,0.0
12.502296444847506,13.159877453146727,4.817101305535008,4.787399509022028,0.0,0.0
12.501844425668155,13.159533847195934,4.8163643906069895,4.786880076015393,0.0,0.0
12.50139176889761,13.15919191262032,4.8156208111191345,4.78636543841668,0.0,0.0
12.50093752315007,13.15884669069948,4.814880525381989,4.785843146673529,0.0,0.0
12.50048389169267,13.15850623405062,4.814139135015641,4.78532872384971,0.0,0.0
12.500032686190401,13.158163284034076,4.813399984803238,4.784810270312089,0.0,0.0
12.499579687880628,13.157826897849008,4.812657607632084,4.784292262032889,0.0,0.0
12.499125302301533,13.157488603921314,4.8119222014143785,4.783773016228202,0.0,0.0
12.498668499634189,13.15714900234368,4.811181011024568,4.7832599859236185,0.0,0.0
12.498215620911239,13.15681406524432,4.810441385585573,4.782740901609458,0.0,0.0
12.49777123301612,13.1564724554157,4.809699319164106,4.782218386289309,0.0,0.0
